,seconds_elapsed,z,y,x
1535,24.46066259765625,-2.126968384,-0.286188781,0.4827065467834472
1536,24.47640966796875,-3.293070316,0.054266572,0.159055471
1537,24.492309326171878,-4.234708309,0.2705991268157959,-0.430379093
1538,24.508147705078127,-4.840707779,0.3812766075134277,-0.940038443
1539,24.52392529296875,-4.344843388,0.4193533658981323,-0.226317048
1540,24.5397334,-3.087557793,0.4297122955322265,0.6858631372451782
1541,24.55566357421875,-1.627241135,0.3816761970520019,1.072757601737976
1542,24.57153271484375,-1.578104973,0.4663608074188232,0.117786169
1543,24.587310302734377,-1.502447128,0.7317266464233398,-1.112662792
1544,24.603179443359377,-0.532295227,0.9597139358520508,-1.382395506
1545,24.619048583984377,1.2803735733032229,1.0381677150726318,-0.955461979
1546,24.63482617,3.4782543182373047,1.3310503959655762,-0.112818122
1547,24.650725830078127,3.3258514404296875,1.5100644826889038,0.2939884662628174
1548,24.66653393554688,1.6562004089355469,1.556493878364563,0.025465846
1549,24.682342041015627,0.6910505294799805,1.2631676197052002,-0.736508191
1550,24.698180908203124,1.8938684463500977,0.5093041658401489,-0.850648999
1551,24.714019287109377,4.001749038696289,0.3919106721878052,0.1288319826126098
1552,24.729858154296878,5.660180092,0.6835551261901855,1.7843644618988037
1553,24.74566602,5.927380561828613,1.1160423755645752,1.980658173561096
1554,24.76150488,4.769751549,0.6823389530181885,0.7561250925064087
1555,24.77737402,4.207253456115723,-0.260365367,0.090769529
1556,24.79315137,4.197454452514648,-1.319764256,0.127975583
1557,24.808989990234377,3.931866645812988,-2.139875889,0.7980823516845703
1558,24.824767822265624,3.3448143005371094,-2.30815649,1.5901650190353394
1559,24.84057568359375,1.9649982452392576,-2.438575268,2.1474642753601074
1560,24.85644482421875,0.4706850051879883,-1.979035497,1.4493447542190552
1561,24.87225293,-1.47358036,-1.539298177,0.3509128093719482
1562,24.88818334960937,-2.961751461,-1.104815364,-0.527794361
1563,24.904021728515627,-4.054069042,-0.819368958,-1.034301281
1564,24.91979931640625,-4.480150223,-0.689827383,-0.730015993
1565,24.935729736328124,-3.994383812,-0.680487752,-0.705554843
1566,24.951507080078127,-2.275084496,-0.54196018,-1.051909804
1567,24.96740673828125,-0.881364822,-0.465546072,-1.10584712
1568,24.98321484,-1.15925312,-0.201543987,-1.360183716
1569,24.99902319335937,-2.566839695,0.083296478,-1.599161625
