"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
8.593729793E2,6.503080329E1,2.552761523E1,2.535526932E1,4.282897949E1,1.960000038E0,2.313000031E2,4.008885506E0,3.790092468E0,2.500000000E0,2.800000000E1
8.603692734E2,6.503079280E1,2.552758478E1,2.532005861E1,4.279376221E1,1.519999981E0,2.290000000E2,4.010388442E0,3.790092468E0,2.500000000E0,2.800000000E1
8.613712350E2,6.503078423E1,2.552756002E1,2.442669239E1,4.190039062E1,1.289999962E0,2.341000061E2,4.012119211E0,3.790092468E0,2.500000000E0,2.800000000E1
8.623697757E2,6.503077466E1,2.552753094E1,2.486371024E1,4.233740234E1,1.899999976E0,2.366999969E2,4.014070202E0,3.790092468E0,2.500000000E0,2.800000000E1
8.633701522E2,6.503076432E1,2.552749736E1,2.449225713E1,4.196594238E1,1.789999962E0,2.341000061E2,4.015871071E0,3.790092468E0,2.500000000E0,2.800000000E1
8.643700594E2,6.503075536E1,2.552746540E1,2.480879167E1,4.228247070E1,1.610000014E0,2.353999939E2,4.017801358E0,3.790092468E0,2.500000000E0,2.800000000E1
8.653757201E2,6.503074503E1,2.552743235E1,2.494667688E1,4.242034912E1,1.929999948E0,2.296999969E2,4.019733996E0,3.790092468E0,2.500000000E0,2.800000000E1
8.663680301E2,6.503073437E1,2.552739983E1,2.510726723E1,4.258093262E1,1.740000010E0,2.341000061E2,4.021467624E0,3.790092468E0,2.500000000E0,2.800000000E1
8.673698206E2,6.503072495E1,2.552737040E1,2.515158487E1,4.262524414E1,1.549999952E0,2.368999939E2,4.023237133E0,3.790092468E0,2.500000000E0,2.800000000E1
8.683695536E2,6.503071578E1,2.552733959E1,2.484293627E1,4.231658936E1,1.740000010E0,2.368999939E2,4.024870301E0,3.790092468E0,2.500000000E0,2.800000000E1
8.693711134E2,6.503070744E1,2.552731095E1,2.483317633E1,4.230682373E1,1.350000024E0,2.366999969E2,4.026465509E0,3.790092468E0,2.500000000E0,2.800000000E1
8.703672805E2,6.503070091E1,2.552728069E1,2.425011273E1,4.172375488E1,1.590000033E0,2.370000000E2,4.028130613E0,3.790092468E0,2.500000000E0,2.800000000E1
8.713697005E2,6.503069354E1,2.552724981E1,2.352575308E1,4.099938965E1,1.509999990E0,2.396000061E2,4.030024458E0,3.790092468E0,2.500000000E0,2.800000000E1
8.723733345E2,6.503068439E1,2.552721578E1,2.395080841E1,4.142443848E1,1.909999967E0,2.335000000E2,4.032043976E0,3.790092468E0,2.500000000E0,2.800000000E1
8.733727363E2,6.503067487E1,2.552717914E1,2.392359362E1,4.139721680E1,1.789999962E0,2.346000061E2,4.033805069E0,3.790092468E0,2.500000000E0,2.800000000E1
8.743704341E2,6.503066615E1,2.552714782E1,2.420234727E1,4.167596436E1,1.490000010E0,2.378000031E2,4.035355319E0,3.790092468E0,2.500000000E0,2.800000000E1
8.753722453E2,6.503065890E1,2.552711961E1,2.356252101E1,4.103613281E1,1.259999990E0,2.378000031E2,4.037032975E0,3.790092468E0,2.500000000E0,2.800000000E1
8.763712812E2,6.503065066E1,2.552708967E1,2.405764398E1,4.153125000E1,1.700000048E0,2.348999939E2,4.038783649E0,3.790092468E0,2.500000000E0,2.800000000E1
8.773683206E2,6.503064204E1,2.552705846E1,2.382065051E1,4.129425049E1,1.519999981E0,2.395000000E2,4.040459774E0,3.790092468E0,2.500000000E0,2.800000000E1
8.783688497E2,6.503063395E1,2.552702833E1,2.415714308E1,4.163073730E1,1.639999986E0,2.366000061E2,4.042092434E0,3.790092468E0,2.500000000E0,2.800000000E1
8.793694192E2,6.503062539E1,2.552700007E1,2.410258337E1,4.157617188E1,1.519999981E0,2.348000031E2,4.043612545E0,3.790092468E0,2.500000000E0,2.800000000E1
8.803689873E2,6.503061755E1,2.552697354E1,2.388969806E1,4.136328125E1,1.450000048E0,2.308000031E2,4.045257814E0,3.790092468E0,2.500000000E0,2.800000000E1
8.813758111E2,6.503060882E1,2.552694524E1,2.375383958E1,4.122741699E1,1.669999957E0,2.353000031E2,4.046984844E0,3.790092468E0,2.500000000E0,2.800000000E1
8.823689687E2,6.503059987E1,2.552691517E1,2.410180704E1,4.157537842E1,1.620000005E0,2.355000000E2,4.048737016E0,3.790092468E0,2.500000000E0,2.900000000E1
8.833706660E2,6.503059022E1,2.552688566E1,2.389118093E1,4.136474609E1,1.720000029E0,2.338999939E2,4.050464638E0,3.790092468E0,2.500000000E0,2.900000000E1
8.843709538E2,6.503057987E1,2.552685821E1,2.384803532E1,4.132159424E1,1.600000024E0,2.318999939E2,4.052195185E0,3.790092468E0,2.500000000E0,2.900000000E1
8.853716908E2,6.503056987E1,2.552682996E1,2.377077101E1,4.124432373E1,1.659999967E0,2.351000061E2,4.053923495E0,3.790092468E0,2.500000000E0,2.900000000E1
8.863719703E2,6.503056062E1,2.552680037E1,2.368837964E1,4.116192627E1,1.620000005E0,2.381999969E2,4.055672818E0,3.790092468E0,2.500000000E0,2.900000000E1
8.873703111E2,6.503055180E1,2.552676951E1,2.395205759E1,4.142559814E1,1.690000057E0,2.383000031E2,4.057319364E0,3.790092468E0,2.500000000E0,2.900000000E1
8.883684807E2,6.503054325E1,2.552674087E1,2.405466345E1,4.152819824E1,1.519999981E0,2.355000000E2,4.058911202E0,3.790092468E0,2.500000000E0,2.900000000E1
8.893702450E2,6.503053470E1,2.552671367E1,2.401792590E1,4.149145508E1,1.529999971E0,2.353000031E2,4.060521732E0,3.790092468E0,2.500000000E0,2.900000000E1
8.903706978E2,6.503052591E1,2.552668640E1,2.404234567E1,4.151586914E1,1.519999981E0,2.363999939E2,4.062241855E0,3.790092468E0,2.500000000E0,2.900000000E1
8.913699938E2,6.503051702E1,2.552665641E1,2.449419494E1,4.196771240E1,1.659999967E0,2.388999939E2,4.063904271E0,3.790092468E0,2.500000000E0,2.900000000E1
8.923689247E2,6.503050845E1,2.552662739E1,2.515002350E1,4.262353516E1,1.480000019E0,2.386999969E2,4.065599886E0,3.790092468E0,2.500000000E0,2.900000000E1
8.933704896E2,6.503049929E1,2.552659851E1,2.477417500E1,4.224768066E1,1.570000052E0,2.368999939E2,4.067328315E0,3.790092468E0,2.500000000E0,2.900000000E1
8.943691162E2,6.503048982E1,2.552656931E1,2.478431296E1,4.225781250E1,1.470000029E0,2.358999939E2,4.069135310E0,3.790092468E0,2.500000000E0,2.900000000E1
8.953690849E2,6.503047985E1,2.552653891E1,2.517036674E1,4.264385986E1,1.759999990E0,2.358000031E2,4.070926326E0,3.790092468E0,2.500000000E0,2.900000000E1
8.963694231E2,6.503046915E1,2.552651039E1,2.502016569E1,4.249365234E1,1.480000019E0,2.290000000E2,4.072601553E0,3.790092468E0,2.500000000E0,2.900000000E1
8.973705796E2,6.503045904E1,2.552648393E1,2.527334558E1,4.274682617E1,1.549999952E0,2.291999969E2,4.074579113E0,3.790092468E0,2.500000000E0,2.900000000E1
8.983679684E2,6.503044791E1,2.552645107E1,2.491330625E1,4.238677979E1,1.909999967E0,2.356999969E2,4.076419774E0,3.790092468E0,2.500000000E0,2.900000000E1
8.993703411E2,6.503043866E1,2.552641855E1,2.508219692E1,4.255566406E1,1.559999943E0,2.381000061E2,4.078079148E0,3.790092468E0,2.500000000E0,2.900000000E1
9.003690352E2,6.503043054E1,2.552638889E1,2.521483204E1,4.268829346E1,1.519999981E0,2.378000031E2,4.079833074E0,3.790092468E0,2.500000000E0,2.900000000E1
9.013742160E2,6.503042141E1,2.552635842E1,2.497344415E1,4.244689941E1,1.710000038E0,2.336000061E2,4.081589128E0,3.790092468E0,2.500000000E0,2.900000000E1
9.023703792E2,6.503041131E1,2.552632966E1,2.513635328E1,4.260980225E1,1.529999971E0,2.306000061E2,4.083298075E0,3.790092468E0,2.500000000E0,2.900000000E1
9.033689610E2,6.503040161E1,2.552630142E1,2.480231397E1,4.227575684E1,1.570000052E0,2.328000031E2,4.085051431E0,3.790092468E0,2.500000000E0,2.900000000E1
9.043712114E2,6.503039197E1,2.552627186E1,2.450263758E1,4.197607422E1,1.590000033E0,2.338000031E2,4.086822010E0,3.790092468E0,2.500000000E0,2.900000000E1
9.053735084E2,6.503038273E1,2.552624114E1,2.411616918E1,4.158959961E1,1.659999967E0,2.373000031E2,4.088641599E0,3.790092468E0,2.500000000E0,2.900000000E1
9.063711551E2,6.503037299E1,2.552620999E1,2.362209601E1,4.109552002E1,1.750000000E0,2.330000000E2,4.090274949E0,3.790092468E0,2.500000000E0,2.900000000E1
9.073725022E2,6.503036353E1,2.552618337E1,2.353238020E1,4.100579834E1,1.450000048E0,2.366000061E2,4.091860487E0,3.790092468E0,2.500000000E0,2.900000000E1
9.083701920E2,6.503035342E1,2.552615955E1,2.313291090E1,4.060632324E1,1.629999995E0,2.246999969E2,4.093690792E0,3.790092468E0,2.500000000E0,2.900000000E1
9.093707662E2,6.503034203E1,2.552613140E1,2.358482186E1,4.105822754E1,1.899999976E0,2.261999969E2,4.095446972E0,3.790092468E0,2.500000000E0,2.900000000E1
9.103702820E2,6.503033214E1,2.552610223E1,2.337761378E1,4.085101318E1,1.690000057E0,2.295000000E2,4.097052815E0,3.790092468E0,2.500000000E0,2.900000000E1
9.113700588E2,6.503032472E1,2.552607288E1,2.312603233E1,4.059942627E1,1.559999943E0,2.368000031E2,4.098563329E0,3.790092468E0,2.500000000E0,2.900000000E1
9.123677197E2,6.503031834E1,2.552604447E1,2.323278785E1,4.070617676E1,1.460000038E0,2.388999939E2,4.100202131E0,3.790092468E0,2.500000000E0,2.900000000E1
9.133709178E2,6.503031062E1,2.552601473E1,2.296930468E1,4.044268799E1,1.779999971E0,2.350000000E2,4.102007844E0,3.790092468E0,2.500000000E0,2.900000000E1
9.143720137E2,6.503030084E1,2.552598402E1,2.268104203E1,4.015441895E1,1.720000029E0,2.330000000E2,4.103960749E0,3.790092468E0,2.500000000E0,2.900000000E1
9.153698367E2,6.503029057E1,2.552595027E1,2.240651277E1,3.987988281E1,1.940000057E0,2.328999939E2,4.105964760E0,3.790092468E0,2.500000000E0,2.900000000E1
9.163701595E2,6.503027967E1,2.552591627E1,2.250509165E1,3.997845459E1,1.799999952E0,2.341000061E2,4.107800049E0,3.790092468E0,2.500000000E0,2.900000000E1
9.173705854E2,6.503026979E1,2.552588495E1,2.272836474E1,4.020172119E1,1.639999986E0,2.353999939E2,4.109690840E0,3.790092468E0,2.500000000E0,2.900000000E1
9.183721725E2,6.503025932E1,2.552585321E1,2.294803700E1,4.042138672E1,1.879999995E0,2.325000000E2,4.111605358E0,3.790092468E0,2.500000000E0,2.900000000E1
9.193681497E2,6.503024846E1,2.552582156E1,2.314701846E1,4.062036133E1,1.740000010E0,2.321000061E2,4.113355199E0,3.790092468E0,2.500000000E0,2.900000000E1
9.203699280E2,6.503023872E1,2.552579228E1,2.329033524E1,4.076367188E1,1.720000029E0,2.321000061E2,4.114979276E0,3.790092468E0,2.500000000E0,2.900000000E1
9.213686843E2,6.503022984E1,2.552576481E1,2.330212079E1,4.077545166E1,1.529999971E0,2.331000061E2,4.116615132E0,3.790092468E0,2.500000000E0,2.900000000E1
9.223707877E2,6.503022147E1,2.552573615E1,2.302673589E1,4.050006104E1,1.690000057E0,2.366999969E2,4.118341237E0,3.790092468E0,2.500000000E0,2.900000000E1
9.233733396E2,6.503021297E1,2.552570538E1,2.289936149E1,4.037268066E1,1.649999976E0,2.380000000E2,4.120048533E0,3.790092468E0,2.500000000E0,2.900000000E1
9.243723725E2,6.503020447E1,2.552567509E1,2.284040746E1,4.031372070E1,1.600000024E0,2.376999969E2,4.121770570E0,3.790092468E0,2.500000000E0,2.900000000E1
9.253705170E2,6.503019577E1,2.552564474E1,2.341017664E1,4.088348389E1,1.659999967E0,2.378000031E2,4.123529109E0,3.790092468E0,2.500000000E0,2.900000000E1
9.263699034E2,6.503018561E1,2.552561603E1,2.279092027E1,4.026422119E1,1.820000052E0,2.250000000E2,4.125298440E0,3.790092468E0,2.500000000E0,2.900000000E1
9.273706830E2,6.503017543E1,2.552558706E1,2.299862926E1,4.047192383E1,1.679999948E0,2.290000000E2,4.127005481E0,3.790092468E0,2.500000000E0,2.900000000E1
9.283728478E2,6.503016598E1,2.552555840E1,2.294291024E1,4.041619873E1,1.600000024E0,2.301000061E2,4.128762681E0,3.790092468E0,2.500000000E0,2.900000000E1
9.293699313E2,6.503015726E1,2.552552718E1,2.266044564E1,4.013372803E1,1.700000048E0,2.371999969E2,4.130655370E0,3.790092468E0,2.500000000E0,2.900000000E1
9.303735063E2,6.503014794E1,2.552549344E1,2.286974175E1,4.034301758E1,1.830000043E0,2.368999939E2,4.132613945E0,3.790092468E0,2.500000000E0,2.900000000E1
9.313689713E2,6.503013799E1,2.552545901E1,2.309625005E1,4.056951904E1,1.899999976E0,2.358999939E2,4.134495384E0,3.790092468E0,2.500000000E0,2.900000000E1
9.323685363E2,6.503012788E1,2.552542687E1,2.298859069E1,4.046185303E1,1.769999981E0,2.328999939E2,4.136337286E0,3.790092468E0,2.500000000E0,2.900000000E1
9.333694146E2,6.503011759E1,2.552539612E1,2.319147813E1,4.066473389E1,1.820000052E0,2.326000061E2,4.138068337E0,3.790092468E0,2.500000000E0,2.900000000E1
9.343721122E2,6.503010812E1,2.552536685E1,2.296077139E1,4.043402100E1,1.610000014E0,2.311000061E2,4.139803641E0,3.790092468E0,2.500000000E0,2.900000000E1
9.353704958E2,6.503009842E1,2.552533789E1,2.265242798E1,4.012567139E1,1.809999943E0,2.311999969E2,4.141588575E0,3.790092468E0,2.500000000E0,2.900000000E1
9.363690295E2,6.503008838E1,2.552530822E1,2.289266873E1,4.036590576E1,1.649999976E0,2.311000061E2,4.143330377E0,3.790092468E0,2.500000000E0,2.900000000E1
9.373673887E2,6.503007842E1,2.552527958E1,2.282468182E1,4.029791260E1,1.669999957E0,2.328999939E2,4.144995699E0,3.790092468E0,2.500000000E0,2.900000000E1
9.383684989E2,6.503006884E1,2.552525231E1,2.255826935E1,4.003149414E1,1.490000010E0,2.316999969E2,4.146615735E0,3.790092468E0,2.500000000E0,2.900000000E1
9.393701950E2,6.503005857E1,2.552522783E1,2.233354384E1,3.980676270E1,1.649999976E0,2.255000000E2,4.148407892E0,3.790092468E0,2.500000000E0,2.900000000E1
9.403733585E2,6.503004732E1,2.552520049E1,2.223815244E1,3.971136475E1,1.820000052E0,2.276999969E2,4.150188491E0,3.790092468E0,2.500000000E0,2.900000000E1
9.413688973E2,6.503003669E1,2.552517212E1,2.244085665E1,3.991406250E1,1.690000057E0,2.303999939E2,4.151980004E0,3.790092468E0,2.500000000E0,2.900000000E1
9.423719318E2,6.503002696E1,2.552514170E1,2.228748166E1,3.976068115E1,1.850000024E0,2.333000031E2,4.153661502E0,3.790092468E0,2.500000000E0,2.900000000E1
9.433707933E2,6.503001826E1,2.552511240E1,2.194996315E1,3.942315674E1,1.539999962E0,2.343000031E2,4.155639761E0,3.790092468E0,2.500000000E0,2.900000000E1
9.443673378E2,6.503000800E1,2.552507797E1,2.147151550E1,3.894470215E1,2.269999981E0,2.333000031E2,4.157988872E0,3.790092468E0,2.500000000E0,2.900000000E1
9.453705471E2,6.503000033E1,2.552503134E1,2.073708680E1,3.821026611E1,2.519999981E0,2.506999969E2,4.160095513E0,3.790092468E0,2.500000000E0,2.900000000E1
9.464615526E2,6.502999895E1,2.552498658E1,2.005026322E1,3.752343750E1,1.899999976E0,2.620000000E2,4.161776728E0,3.790092468E0,2.500000000E0,2.900000000E1
9.473705665E2,6.502999383E1,2.552495288E1,2.097971174E1,3.845288086E1,2.160000086E0,2.231999969E2,4.163535296E0,3.790092468E0,2.500000000E0,2.900000000E1
9.483691478E2,6.502998370E1,2.552492411E1,2.056425176E1,3.803741455E1,1.779999971E0,2.321000061E2,4.165329565E0,3.790092468E0,2.500000000E0,2.900000000E1
9.493692792E2,6.502996998E1,2.552490399E1,2.050755674E1,3.798071289E1,1.789999962E0,2.186000061E2,4.167135001E0,3.790092468E0,2.500000000E0,2.900000000E1
9.503734315E2,6.502995621E1,2.552488361E1,2.044951900E1,3.792266846E1,1.769999981E0,2.281000061E2,4.168948454E0,3.790092468E0,2.500000000E0,2.900000000E1
9.513706254E2,6.502994344E1,2.552485958E1,2.074841488E1,3.822155762E1,1.799999952E0,2.273999939E2,4.170631587E0,3.790092468E0,2.500000000E0,2.900000000E1
9.523713041E2,6.502993187E1,2.552483646E1,2.032337229E1,3.779650879E1,1.490000010E0,2.290000000E2,4.172411807E0,3.790092468E0,2.500000000E0,2.900000000E1
9.533698406E2,6.502992038E1,2.552481005E1,2.052723625E1,3.800036621E1,1.940000057E0,2.310000000E2,4.174235194E0,3.790092468E0,2.500000000E0,2.900000000E1
9.543696271E2,6.502990958E1,2.552478082E1,2.068038006E1,3.815350342E1,1.720000029E0,2.335000000E2,4.176054034E0,3.790092468E0,2.500000000E0,2.900000000E1
9.553697106E2,6.502989894E1,2.552475139E1,2.074014005E1,3.821325684E1,1.860000014E0,2.323000031E2,4.177901950E0,3.790092468E0,2.500000000E0,2.900000000E1
9.563679559E2,6.502988766E1,2.552472248E1,2.085995879E1,3.833306885E1,1.809999943E0,2.303999939E2,4.179651770E0,3.790092468E0,2.500000000E0,2.900000000E1
9.573679254E2,6.502987647E1,2.552469627E1,2.077445496E1,3.824755859E1,1.610000014E0,2.278999939E2,4.181409720E0,3.790092468E0,2.500000000E0,2.900000000E1
9.583707223E2,6.502986471E1,2.552467124E1,2.092552347E1,3.839862061E1,1.740000010E0,2.248000031E2,4.183191886E0,3.790092468E0,2.500000000E0,2.900000000E1
9.593697072E2,6.502985279E1,2.552464586E1,2.124218044E1,3.871527100E1,1.639999986E0,2.258000031E2,4.185031738E0,3.790092468E0,2.500000000E0,2.900000000E1
9.603709287E2,6.502984084E1,2.552461875E1,2.140301485E1,3.887609863E1,1.899999976E0,2.271000061E2,4.186743294E0,3.790092468E0,2.500000000E0,2.900000000E1
9.613689516E2,6.502983017E1,2.552459247E1,2.098157336E1,3.845465088E1,1.529999971E0,2.281000061E2,4.188271862E0,3.790092468E0,2.500000000E0,2.900000000E1
9.623677196E2,6.502982061E1,2.552456907E1,2.094562924E1,3.841870117E1,1.549999952E0,2.308999939E2,4.189982336E0,3.790092468E0,2.500000000E0,2.900000000E1
9.633709580E2,6.502981045E1,2.552454171E1,2.094160712E1,3.841467285E1,1.820000052E0,2.286999969E2,4.191753240E0,3.790092468E0,2.500000000E0,2.900000000E1
9.643702085E2,6.502980001E1,2.552451322E1,2.059468971E1,3.806774902E1,1.679999948E0,2.276999969E2,4.193453745E0,3.790092468E0,2.500000000E0,2.900000000E1
9.653682619E2,6.502978940E1,2.552448713E1,2.046676624E1,3.793981934E1,1.649999976E0,2.248000031E2,4.195197098E0,3.790092468E0,2.500000000E0,2.900000000E1
9.663696175E2,6.502977793E1,2.552446181E1,2.034268820E1,3.781573486E1,1.720000029E0,2.238000031E2,4.196939266E0,3.790092468E0,2.500000000E0,2.900000000E1
9.673696605E2,6.502976653E1,2.552443635E1,2.058909355E1,3.806213379E1,1.679999948E0,2.243000031E2,4.198743740E0,3.790092468E0,2.500000000E0,2.900000000E1
9.683673361E2,6.502975490E1,2.552440954E1,2.045476181E1,3.792779541E1,1.759999990E0,2.238999939E2,4.200552469E0,3.790092468E0,2.500000000E0,2.900000000E1
9.693693598E2,6.502974377E1,2.552438144E1,2.047002720E1,3.794305420E1,1.730000019E0,2.263999939E2,4.202330192E0,3.790092468E0,2.500000000E0,2.900000000E1
9.703712999E2,6.502973276E1,2.552435398E1,2.060821729E1,3.808123779E1,1.759999990E0,2.248000031E2,4.203938360E0,3.790092468E0,2.500000000E0,2.900000000E1
9.713723343E2,6.502972305E1,2.552432859E1,2.071228808E1,3.818530273E1,1.549999952E0,2.285000000E2,4.205560998E0,3.790092468E0,2.500000000E0,2.900000000E1
9.723702867E2,6.502971370E1,2.552430205E1,2.080720360E1,3.828021240E1,1.730000019E0,2.300000000E2,4.207313155E0,3.790092468E0,2.500000000E0,2.900000000E1
9.733716015E2,6.502970343E1,2.552427374E1,2.067030808E1,3.814331055E1,1.769999981E0,2.311000061E2,4.209289095E0,3.790092468E0,2.500000000E0,2.900000000E1
9.743655025E2,6.502969059E1,2.552424464E1,2.132235394E1,3.879534912E1,2.079999924E0,2.278000031E2,4.210952342E0,3.790092468E0,2.500000000E0,2.900000000E1
9.753665188E2,6.502967968E1,2.552422040E1,2.094821457E1,3.842120361E1,1.330000043E0,2.278000031E2,4.212565686E0,3.790092468E0,2.500000000E0,2.900000000E1
9.763681932E2,6.502966929E1,2.552419641E1,2.122232939E1,3.869531250E1,1.730000019E0,2.273999939E2,4.214364365E0,3.790092468E0,2.500000000E0,2.900000000E1
9.773675568E2,6.502965759E1,2.552416995E1,2.148887655E1,3.896185303E1,1.620000005E0,2.290000000E2,4.216186757E0,3.790092468E0,2.500000000E0,2.900000000E1
9.783657840E2,6.502964701E1,2.552414030E1,2.132347786E1,3.879644775E1,1.740000010E0,2.313999939E2,4.217902322E0,3.790092468E0,2.500000000E0,2.900000000E1
9.793663640E2,6.502963680E1,2.552411290E1,2.127648702E1,3.874945068E1,1.379999995E0,2.305000000E2,4.219589166E0,3.790092468E0,2.500000000E0,2.900000000E1
9.803706213E2,6.502962571E1,2.552408838E1,2.141644686E1,3.888940430E1,1.659999967E0,2.253999939E2,4.221339404E0,3.790092468E0,2.500000000E0,2.900000000E1
9.813740905E2,6.502961383E1,2.552406392E1,2.141169260E1,3.888464355E1,1.580000043E0,2.218000031E2,4.223070209E0,3.790092468E0,2.500000000E0,2.900000000E1
9.823713997E2,6.502960186E1,2.552404035E1,2.131092999E1,3.878387451E1,1.580000043E0,2.230000000E2,4.224828558E0,3.790092468E0,2.500000000E0,2.900000000E1
9.833725140E2,6.502958974E1,2.552401629E1,2.145931298E1,3.893225098E1,1.580000043E0,2.235000000E2,4.226570397E0,3.790092468E0,2.500000000E0,2.900000000E1
9.843703379E2,6.502957780E1,2.552399227E1,2.133486876E1,3.880780029E1,1.649999976E0,2.203999939E2,4.228180047E0,3.790092468E0,2.500000000E0,2.900000000E1
9.853721941E2,6.502956709E1,2.552396920E1,2.136972579E1,3.884265137E1,1.429999948E0,2.218999939E2,4.229768380E0,3.790092468E0,2.500000000E0,2.900000000E1
9.863757584E2,6.502955722E1,2.552394474E1,2.132450455E1,3.879742432E1,1.580000043E0,2.258000031E2,4.231470914E0,3.790092468E0,2.500000000E0,2.900000000E1
9.873722683E2,6.502954673E1,2.552391832E1,2.137352201E1,3.884643555E1,1.669999957E0,2.265000000E2,4.233220235E0,3.790092468E0,2.500000000E0,2.900000000E1
9.883707692E2,6.502953501E1,2.552389346E1,2.129442692E1,3.876733398E1,1.799999952E0,2.178999939E2,4.234867631E0,3.790092468E0,2.500000000E0,2.900000000E1
9.893724347E2,6.502952320E1,2.552387227E1,2.126190132E1,3.873480225E1,1.470000029E0,2.128999939E2,4.236412686E0,3.790092468E0,2.500000000E0,2.900000000E1
9.903665663E2,6.502951086E1,2.552385714E1,2.126038113E1,3.873327637E1,1.639999986E0,2.043000031E2,4.238062944E0,3.790092468E0,2.500000000E0,2.900000000E1
9.913666620E2,6.502949627E1,2.552385070E1,2.139838716E1,3.887127686E1,1.710000038E0,1.888000031E2,4.239687638E0,3.790092468E0,2.500000000E0,2.900000000E1
9.923661435E2,6.502948188E1,2.552385670E1,2.151588405E1,3.898876953E1,1.590000033E0,1.698000031E2,4.241320119E0,3.790092468E0,2.500000000E0,2.900000000E1
9.933669427E2,6.502946881E1,2.552387254E1,2.156404354E1,3.903692627E1,1.610000014E0,1.576999969E2,4.243082598E0,3.790092468E0,2.500000000E0,2.900000000E1
