"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.114184599E0,-5.815434456E-2,4.094123840E-3,1.282882690E-2,5.969311887E-2
6.119169234E0,-2.680689096E-2,3.468322754E-2,3.201961517E-2,5.428435715E-2
6.124153870E0,-2.804458141E-3,4.595565796E-2,1.548862457E-2,4.857658875E-2
6.129138557E0,-2.771019936E-4,1.916313171E-2,-9.336471558E-4,1.918786334E-2
6.134123141E0,1.179802418E-2,1.397418976E-2,-1.958560944E-2,2.679678061E-2
6.139107776E0,7.105708122E-3,8.856773376E-3,-4.862308502E-3,1.235214826E-2
6.144092359E0,-7.049679756E-3,-8.095264435E-3,-1.401710510E-2,1.765532572E-2
6.149076995E0,1.698809862E-2,-1.151084900E-3,-1.358461380E-2,2.178215378E-2
6.154061630E0,3.373706341E-2,1.052474976E-2,-3.694868088E-2,5.112890399E-2
6.159046370E0,3.850197792E-2,3.163814545E-2,-4.114770889E-2,6.462591197E-2
6.164030953E0,1.239287853E-2,5.112171173E-3,-5.010938644E-2,5.187165259E-2
6.169015589E0,4.585170746E-2,9.751319885E-3,-7.095098495E-2,8.503828304E-2
6.174000172E0,3.145426512E-2,1.204299927E-2,-5.369520187E-2,6.338437765E-2
6.178984807E0,-6.578564644E-3,-7.064819336E-3,-4.370975494E-2,4.476306359E-2
6.183969443E0,-1.107984781E-2,1.202011108E-2,-4.571866989E-2,4.855350528E-2
6.188954130E0,-8.407413960E-3,1.914358139E-2,-2.166509628E-2,3.010876475E-2
6.193938714E0,1.083344221E-2,1.058578491E-4,-1.447916031E-2,1.808371531E-2
6.198923349E0,-3.343641758E-3,-2.586650848E-2,-1.214265823E-2,2.876978190E-2
6.203907932E0,-2.694278955E-2,5.350112915E-4,-4.959583282E-3,2.740068635E-2
6.208892568E0,-4.098594189E-2,3.386640549E-2,-7.386207581E-3,5.367808599E-2
6.213877203E0,-9.634017944E-3,-9.120464325E-3,-2.637386322E-2,2.952249706E-2
6.218861891E0,-1.652336121E-2,7.601261139E-3,-7.147312164E-3,1.954187063E-2
6.223846474E0,-3.290045261E-2,9.888172150E-3,2.459526062E-3,3.444219794E-2
6.228831109E0,-1.824945211E-2,7.413387299E-3,1.435232162E-2,2.437190903E-2
6.233815693E0,-6.162703037E-3,1.439476013E-2,2.146244049E-2,2.656735553E-2
6.238800328E0,-1.796054840E-2,-2.365589142E-3,1.179885864E-2,2.161921312E-2
6.243784964E0,-2.724647522E-2,3.568935394E-2,2.355718613E-2,5.070543773E-2
6.248769651E0,-1.270925999E-2,3.069067001E-2,-1.232194901E-2,3.542983125E-2
6.253754234E0,-1.023739576E-2,2.345848083E-2,1.373863220E-2,2.904917572E-2
6.258738870E0,-1.497936249E-2,4.475975037E-2,2.298212051E-2,5.249756582E-2
6.263723453E0,-8.536577225E-4,3.268337250E-2,-1.198768616E-3,3.271648843E-2
6.268708089E0,2.520811558E-2,1.362323761E-2,3.180980682E-2,4.281244567E-2
6.273692724E0,3.222453594E-2,-5.301475525E-3,1.946067810E-2,3.801636952E-2
6.278677464E0,1.560318470E-2,-2.887773514E-2,1.918220520E-2,3.801762691E-2
6.283662047E0,-6.796717644E-4,-2.140855789E-2,3.084897995E-2,3.755592987E-2
6.288646682E0,-1.700305939E-2,-2.598810196E-2,8.052825928E-2,8.630924640E-2
6.293631266E0,-1.899898052E-2,-2.356529236E-2,6.582975388E-2,7.245578486E-2
6.298615901E0,-2.576261759E-2,-3.314065933E-2,4.423713684E-2,6.098311276E-2
6.303600537E0,-1.109498739E-2,-1.413393021E-2,6.200313568E-3,1.900817237E-2
6.308585224E0,-1.569652557E-2,9.422779083E-3,-6.084442139E-4,1.831774782E-2
6.313569807E0,-1.543253660E-2,2.800846100E-2,-1.207351685E-2,3.418196721E-2
6.318554443E0,1.429438591E-3,4.406833649E-2,-4.245662689E-2,6.120969484E-2
6.323539130E0,-1.513510942E-2,1.493024826E-2,-6.316995621E-2,6.665153575E-2
6.328523714E0,-1.279997826E-2,1.235628128E-2,-6.258249283E-2,6.506216673E-2
6.333508297E0,-3.892898560E-2,-2.807569504E-2,-4.550933838E-2,6.614234991E-2
6.338492932E0,-2.446085215E-2,-1.693725586E-3,-4.516458511E-2,5.139106676E-2
6.343477568E0,-3.129541874E-3,-8.731842041E-3,-1.165103912E-2,1.489247496E-2
6.348462255E0,1.809060574E-2,1.282835007E-2,4.926204681E-3,2.271792407E-2
6.353446839E0,3.920060396E-2,-6.141662598E-3,-1.429700851E-2,4.217596262E-2
6.358431474E0,4.360574484E-2,-1.779365540E-2,-1.675558090E-2,4.998824508E-2
6.363416057E0,1.727312803E-2,2.295970917E-2,2.353715897E-2,3.714171576E-2
6.368400693E0,3.412902355E-2,-3.198623657E-3,4.696035385E-2,5.814031541E-2
6.373385328E0,-1.255512238E-3,1.738548279E-3,3.933382034E-2,3.939223634E-2
6.378370068E0,-2.660506964E-2,4.197120667E-3,3.900146484E-2,4.739788827E-2
6.383354651E0,-4.682099819E-2,-1.008892059E-2,4.830694199E-2,6.802611877E-2
6.388339287E0,-6.683504581E-2,-4.576921463E-2,4.819011688E-2,9.425514162E-2
6.393323870E0,-4.661709070E-2,-4.801321030E-2,9.805202484E-2,1.187123460E-1
6.398308505E0,-7.935303450E-2,-3.607463837E-2,9.526586533E-2,1.291273353E-1
6.403293141E0,-5.273234844E-2,-2.909135818E-2,9.257984161E-2,1.104447136E-1
6.408277828E0,-1.924014091E-2,-1.038885117E-2,7.102203369E-2,7.431177915E-2
6.413262412E0,-1.462882757E-2,-2.509498596E-2,5.200052261E-2,5.956353976E-2
6.418247047E0,1.683771610E-3,3.109455109E-3,1.408100128E-2,1.451820908E-2
6.423231630E0,1.091474295E-2,3.452301025E-4,-3.791856766E-2,3.945970819E-2
6.428216266E0,2.503412962E-2,1.197004318E-2,-8.245849609E-2,8.700225950E-2
6.433200901E0,3.198057413E-2,1.637649536E-2,-6.010723114E-2,7.002732293E-2
6.438185589E0,5.082780123E-2,-1.005506516E-2,-3.327226639E-2,6.157607834E-2
6.443170172E0,5.547899008E-2,-2.199935913E-2,-3.277778625E-2,6.809018589E-2
6.448154807E0,6.032931805E-2,-1.249265671E-2,-5.122566223E-2,8.012341455E-2
6.453139391E0,3.691357374E-2,-4.346895218E-2,-7.896089554E-2,9.740115376E-2
6.458124026E0,3.992366791E-2,-3.149414062E-2,-7.786846161E-2,9.300149174E-2
6.463108662E0,4.534590244E-2,-2.434110641E-2,-8.631134033E-2,1.004907349E-1
6.468093401E0,3.178989887E-2,-1.245832443E-2,-6.145954132E-2,7.030706037E-2
6.473077984E0,-5.577206612E-4,-5.392551422E-3,-6.297016144E-2,6.320310036E-2
6.478062620E0,-3.519213200E-2,1.600265503E-3,-6.447744370E-2,7.347372149E-2
6.483047203E0,-4.815822840E-2,8.601665497E-3,-4.941892624E-2,6.953728412E-2
6.488031839E0,-6.591022015E-2,-1.060009003E-3,-4.878664017E-2,8.200863977E-2
6.493016474E0,-5.515533686E-2,-1.153469086E-3,-6.241750717E-2,8.330298240E-2
6.498001162E0,-5.901914835E-2,2.969312668E-2,-1.902627945E-2,6.875275233E-2
6.502985745E0,-6.551176310E-2,2.469825745E-2,-2.222537994E-3,7.004808848E-2
6.507970380E0,-5.783498287E-2,1.505517960E-2,-1.653099060E-2,6.200659099E-2
6.512954964E0,-5.518239737E-2,-1.348781586E-2,3.811359406E-2,6.840807122E-2
6.517939599E0,-4.080724716E-2,1.525306702E-2,5.898809433E-2,7.333132173E-2
6.522924234E0,-2.186256647E-2,3.181457520E-2,4.649400711E-2,6.043038726E-2
6.527908922E0,-8.069336414E-3,4.812908173E-2,7.220315933E-2,8.714825825E-2
6.532893505E0,1.518243551E-2,4.049062729E-2,6.927251816E-2,8.166198025E-2
6.537878141E0,2.167326212E-2,4.404544830E-3,5.450248718E-2,5.881880154E-2
6.542862724E0,3.066158295E-2,6.637573242E-3,4.699611664E-2,5.650508850E-2
6.547847359E0,6.123554707E-2,2.067708969E-2,3.490161896E-2,7.345377641E-2
6.552831995E0,5.602145195E-2,3.935098648E-2,3.242397308E-2,7.575102142E-2
6.557816682E0,4.149144888E-2,1.976966858E-2,3.721714020E-2,5.913962843E-2
6.562801266E0,3.682732582E-2,4.312038422E-2,1.586246490E-2,5.888325106E-2
6.567785901E0,2.745580673E-2,1.408624649E-2,8.858680725E-3,3.210482655E-2
6.572770484E0,3.003031015E-2,-5.292892456E-4,2.575397491E-2,3.956471786E-2
6.577755120E0,-3.044784069E-3,1.101350784E-2,-2.517223358E-3,1.170061872E-2
6.582739755E0,-9.775102139E-3,-1.324653625E-3,-2.815294266E-2,2.983111646E-2
6.587724495E0,-2.234220505E-3,1.253366470E-2,-2.027940750E-2,2.394449542E-2
6.592709078E0,-9.114086628E-3,7.300376892E-3,-6.715583801E-2,6.816354346E-2
6.597693714E0,-4.158735275E-3,-2.473831177E-3,-5.683374405E-2,5.703936695E-2
6.602678297E0,-1.601618528E-2,-1.448488235E-2,-7.281446457E-2,7.594916891E-2
6.607662932E0,1.754128933E-2,-3.096675873E-2,-1.244759560E-1,1.294638969E-1
6.612647568E0,2.947258949E-2,-4.483604431E-2,-1.401839256E-1,1.501014237E-1
6.617632255E0,1.999098063E-2,-4.417037964E-2,-1.108074188E-1,1.209501790E-1
6.622616839E0,-1.312881708E-2,-2.925205231E-2,-6.029510498E-2,6.829017562E-2
6.627601474E0,-1.991319656E-2,-6.190729141E-2,-6.492280960E-2,9.189134526E-2
6.632586057E0,1.618516445E-2,-2.770900726E-2,-7.432937622E-2,8.096051384E-2
6.637570693E0,-4.859209061E-3,-4.130125046E-2,-6.463432312E-2,7.685701612E-2
6.642555328E0,5.225121975E-3,-3.577136993E-2,-4.313755035E-2,5.628268879E-2
6.647540068E0,-1.571327448E-2,-2.077627182E-2,-2.421474457E-2,3.556563398E-2
6.652524651E0,-2.717936039E-2,-1.537990570E-2,-1.026153564E-2,3.287184577E-2
6.657509287E0,-2.674841881E-2,-3.854417801E-2,3.574848175E-3,4.705221681E-2
6.662493922E0,-1.920413971E-2,-1.404714584E-2,1.734399796E-2,2.944376935E-2
6.667478505E0,-3.310257196E-2,3.086090088E-3,5.954313278E-2,6.819595944E-2
6.672463141E0,-8.838474751E-3,2.235698700E-2,5.399322510E-2,5.910348433E-2
6.677447828E0,-1.806253195E-2,3.675413132E-2,5.794525146E-2,7.095613713E-2
6.682432412E0,-1.554119587E-2,6.039094925E-2,8.575248718E-2,1.060286970E-1
6.687417047E0,1.061958075E-2,6.004714966E-2,7.771444321E-2,9.878243953E-2
6.692401630E0,1.986223459E-2,4.072999954E-2,5.307197571E-2,6.978592861E-2
6.697386266E0,2.201062441E-2,5.005693436E-2,4.768180847E-2,7.255149291E-2
6.702370901E0,3.378611803E-2,5.453109741E-2,4.713487625E-2,7.960426443E-2
6.707355589E0,2.665519714E-3,5.892992020E-2,5.850887299E-2,8.308506910E-2
6.712340172E0,9.922385216E-3,4.416465759E-2,1.269578934E-1,1.347860430E-1
6.717324807E0,5.241155624E-3,3.661489487E-2,1.188573837E-1,1.244797088E-1
6.722309391E0,1.718962193E-2,1.236200333E-2,7.534360886E-2,7.826213403E-2
6.727294026E0,-4.190623760E-3,4.868507385E-3,4.890680313E-2,4.932685966E-2
6.732278662E0,-6.388306618E-3,3.775501251E-2,3.702020645E-2,5.326112200E-2
6.737263349E0,-2.030748129E-2,8.508205414E-3,1.585912704E-2,2.713476122E-2
6.742247932E0,-1.270234585E-2,3.322601318E-3,3.281593323E-2,3.534508089E-2
6.747232568E0,-2.186554670E-2,5.459785461E-4,1.874923706E-2,2.880857712E-2
6.752217151E0,-7.301747799E-3,-1.884078979E-2,-2.134037018E-2,2.938881216E-2
6.757201787E0,-2.119934559E-2,-1.427698135E-2,-3.022813797E-2,3.958515852E-2
6.762186422E0,-2.066135406E-2,1.878833771E-2,-5.569934845E-2,6.230819050E-2
6.767171109E0,-2.970147133E-2,-7.781982422E-3,-6.674766541E-2,7.347099759E-2
6.772155693E0,-3.051936626E-3,-3.401708603E-2,-5.883312225E-2,6.802802903E-2
6.777140328E0,-7.615983486E-3,-1.490688324E-2,-3.673648834E-2,4.037063225E-2
6.782124912E0,4.563033581E-3,-2.204465866E-2,-4.336833954E-2,4.886308551E-2
6.787109547E0,3.568786383E-2,-2.901411057E-2,-6.906843185E-2,8.298126605E-2
6.792094182E0,3.804683685E-2,-7.351398468E-3,-9.463024139E-2,1.022569677E-1
6.797078870E0,3.091722727E-2,-1.430988312E-2,-9.629535675E-2,1.021442286E-1
6.802063453E0,-2.245724201E-3,-1.397943497E-2,-9.568548203E-2,9.672734541E-2
6.807048089E0,-8.920311928E-3,6.828308105E-4,-6.427907944E-2,6.489867700E-2
6.812032672E0,-3.804326057E-3,1.026630402E-3,-4.034757614E-2,4.053953339E-2
6.817017307E0,-8.233189583E-3,-8.068084717E-3,-4.813671112E-3,1.249203071E-2
6.822001943E0,-1.995605230E-2,6.630897522E-3,2.568721771E-2,3.319707787E-2
6.826986682E0,-1.973682642E-2,1.160478592E-2,3.466367722E-2,4.154255519E-2
6.831971318E0,-2.923965454E-3,1.891326904E-2,1.980543137E-2,2.754117702E-2
6.836955953E0,1.612913609E-2,1.432132721E-2,1.690578461E-2,2.740538263E-2
6.841940537E0,1.903831959E-3,2.171611786E-2,-2.846717834E-4,2.180127035E-2
6.846925172E0,-2.600967884E-3,2.423191071E-2,4.138469696E-3,2.471998102E-2
6.851909807E0,8.672475815E-5,1.240205765E-2,-3.267765045E-3,1.282563228E-2
6.856894443E0,-3.771322966E-2,2.678775787E-2,3.690385818E-2,5.917572485E-2
6.861879078E0,-3.020077944E-2,1.970243454E-2,3.630399704E-2,5.116886951E-2
6.866863714E0,-4.171228409E-2,2.446365356E-2,5.244731903E-2,7.133797210E-2
6.871848297E0,-8.025944233E-3,3.020763397E-3,4.710960388E-2,4.788377147E-2
6.876832932E0,-1.504260302E-2,3.876495361E-2,2.993869781E-2,5.123794649E-2
6.881817568E0,-1.959687471E-2,3.151321411E-2,2.472209930E-2,4.459038412E-2
6.886802203E0,-1.220220327E-2,4.326009750E-2,3.150749207E-2,5.489127305E-2
6.891786839E0,-7.216274738E-3,2.542018890E-3,1.698064804E-2,1.862468494E-2
6.896771474E0,2.488911152E-3,2.557277679E-3,2.156925201E-2,2.186245595E-2
6.901756057E0,-4.270505905E-2,-1.169490814E-2,3.323698044E-2,5.536415640E-2
6.906740693E0,-6.160569191E-2,3.120279312E-2,1.149702072E-2,7.000755002E-2
6.911725328E0,-5.422264338E-2,9.598731995E-3,6.572246552E-3,5.545651572E-2
6.916709964E0,-2.080839872E-2,-2.394199371E-3,-5.362510681E-3,2.162124346E-2
6.921694599E0,-1.138979197E-2,-2.405166626E-3,-1.719713211E-2,2.076664490E-2
6.926679234E0,2.696514130E-3,-4.696369171E-3,-2.191686630E-2,2.257600718E-2
6.931663818E0,-4.714429379E-3,-4.526138306E-3,-7.668972015E-3,1.007595673E-2
6.936648453E0,6.864488125E-3,1.935529709E-2,-1.488113403E-2,2.536132632E-2
6.941633089E0,4.093706608E-3,2.620220184E-3,-2.990722656E-3,5.706873891E-3
6.946617724E0,1.322376728E-2,7.404804230E-3,-1.495504379E-2,2.129207556E-2
6.951602359E0,2.486252785E-2,-1.641464233E-2,-5.931854248E-4,2.979828255E-2
6.956586995E0,1.030665636E-2,-1.146221161E-2,-5.426883698E-3,1.634198663E-2
6.961571578E0,1.477652788E-2,-4.142284393E-3,3.980636597E-3,1.585401413E-2
6.966556214E0,2.542316914E-3,3.145217896E-3,-5.733013153E-3,7.015925507E-3
6.971540849E0,2.287685871E-3,1.505661011E-2,-2.716636658E-2,3.114396390E-2
6.976525537E0,2.044916153E-3,1.272487640E-2,-1.053667068E-2,1.664708956E-2
6.981510172E0,1.374840736E-2,8.037090302E-3,-8.289813995E-3,1.795367766E-2
6.986494807E0,-1.506298780E-2,1.536560059E-2,8.073329926E-3,2.298203514E-2
6.991479391E0,-1.977914572E-2,6.004333496E-3,-1.844596863E-2,2.770415826E-2
6.996464026E0,1.106762886E-2,2.284240723E-2,-2.099370956E-2,3.293939614E-2
7.001448662E0,-1.768821478E-2,2.051210403E-2,-6.857872009E-3,2.794011028E-2
7.006433297E0,-2.251571417E-2,2.298593521E-2,-1.189136505E-2,3.430328213E-2
7.011417932E0,-1.070743799E-2,2.072095871E-2,-1.455068588E-2,2.749054052E-2
7.016402568E0,-1.797342300E-2,3.038167953E-2,-5.879402161E-4,3.530490135E-2
7.021387151E0,-3.803849220E-3,3.038787842E-2,8.588790894E-3,3.180659920E-2
7.026371787E0,-1.558601856E-3,4.000091553E-2,3.326416016E-3,4.016923607E-2
7.031356422E0,7.547020912E-3,3.285789490E-2,2.877712250E-3,3.383607556E-2
7.036341057E0,-1.915615797E-2,4.708719254E-2,2.149915695E-2,5.519398372E-2
7.041325693E0,1.778662205E-3,5.879449844E-2,3.285789490E-2,6.737653852E-2
7.046310328E0,-2.496689558E-2,3.952646255E-2,3.699111938E-2,5.961568611E-2
7.051294912E0,-2.057909966E-2,2.513217926E-2,5.503654480E-3,3.294565206E-2
7.056279547E0,-1.619940996E-2,-5.842685699E-3,1.474905014E-2,2.267360446E-2
7.061264182E0,-2.358794212E-3,-1.043272018E-2,9.669303894E-3,1.441877243E-2
7.066248818E0,-1.479780674E-2,-7.977485657E-4,1.658058167E-2,2.223796698E-2
7.071233453E0,-9.974241257E-4,1.351261139E-2,9.176254272E-3,1.636426484E-2
7.076218089E0,7.998645306E-3,-3.182411194E-3,-1.240539551E-2,1.509966574E-2
7.081202672E0,-2.089262009E-3,-1.505899429E-2,-3.372621536E-2,3.699453916E-2
7.086187307E0,2.588212490E-2,-2.198553085E-2,-2.885770798E-2,4.456473119E-2
7.091171943E0,-9.121298790E-4,-1.459646225E-2,-4.064941406E-2,4.320027262E-2
7.096156578E0,-1.214146614E-3,-4.788875580E-3,-7.144641876E-2,7.161702476E-2
7.101141214E0,3.173905611E-2,1.440143585E-2,-5.680942535E-2,6.664892982E-2
7.106125849E0,1.452660561E-2,2.395820618E-2,-3.282499313E-2,4.315666910E-2
7.111110432E0,2.365994453E-2,9.785175323E-3,-2.577924728E-2,3.633334862E-2
7.116095068E0,4.172623158E-3,1.951360703E-2,-2.358102798E-2,3.089104278E-2
7.121079703E0,-1.770395041E-2,1.024723053E-2,-3.578281403E-2,4.121705197E-2
7.126064391E0,-2.031296492E-2,-1.270294189E-3,-5.505275726E-2,5.869443137E-2
7.131049026E0,7.834196091E-3,3.955841064E-3,-4.332256317E-2,4.420257670E-2
7.136033662E0,9.582579136E-3,1.144838333E-2,-1.261472702E-2,1.954539950E-2
7.141018245E0,-1.721858978E-2,-4.872322083E-3,5.950450897E-3,1.885808109E-2
7.146002880E0,-2.723908424E-2,2.163124084E-2,2.680873871E-2,4.391567786E-2
7.150987516E0,-1.823848486E-2,3.603601456E-2,1.422548294E-2,4.282056796E-2
7.155972151E0,-2.832192183E-2,-1.385593414E-2,2.554607391E-2,4.057979866E-2
7.160956787E0,-3.350841999E-2,-2.301931381E-2,3.448581696E-2,5.331017342E-2
7.165941422E0,-1.957118511E-2,3.569126129E-3,1.480770111E-2,2.479995888E-2
7.170926005E0,-8.135080338E-3,8.546352386E-3,3.093576431E-2,3.310953314E-2
7.175910641E0,1.281261444E-2,3.255796432E-2,1.835584641E-2,3.951102665E-2
7.180895276E0,1.448136568E-2,3.505659103E-2,2.241992950E-2,4.406050120E-2
7.185879912E0,1.606953144E-2,1.849699020E-2,3.360509872E-2,4.158931531E-2
7.190864547E0,-8.553206921E-3,1.636219025E-2,1.614379883E-2,2.452551445E-2
7.195849182E0,9.717464447E-3,-4.625320435E-5,2.024078369E-2,2.245262967E-2
7.200833766E0,1.599633694E-2,3.490447998E-4,1.713895798E-2,2.344671636E-2
7.205818401E0,1.534861326E-2,-3.969097137E-2,2.840614319E-2,5.116504772E-2
7.210803037E0,-1.618045568E-2,-4.383563995E-2,1.353025436E-2,4.864605081E-2
7.215787672E0,-1.664084196E-2,-3.370189667E-2,2.490901947E-2,4.509096041E-2
7.220772307E0,-4.089087248E-2,-4.279470444E-2,1.496505737E-2,6.105246205E-2
7.225756943E0,-1.749479771E-2,-3.521585464E-2,-1.149559021E-2,4.096795039E-2
7.230741526E0,-1.336938143E-2,-2.054548264E-2,-4.521369934E-3,2.492589021E-2
7.235726162E0,5.008220673E-3,1.096248627E-3,-2.313137054E-3,5.624467832E-3
7.240710797E0,-1.707535982E-2,8.313179016E-3,-1.437711716E-2,2.381970521E-2
7.245695432E0,2.508854866E-2,1.780271530E-2,-2.546787262E-3,3.086839924E-2
7.250680068E0,2.889704704E-2,5.938053131E-3,1.939296722E-3,2.956451715E-2
7.255664703E0,-1.245194674E-2,1.087713242E-2,-5.574703217E-3,1.744821776E-2
7.260649287E0,1.147508621E-3,2.059364319E-2,-2.023315430E-2,2.889282694E-2
7.265633922E0,7.440268993E-3,-2.919292450E-2,-2.523899078E-2,3.930128623E-2
7.270618557E0,3.034275770E-2,-3.580474854E-2,-2.069568634E-2,5.129302483E-2
7.275603245E0,1.524615288E-2,-2.098178864E-2,9.967803955E-3,2.778556725E-2
7.280587880E0,4.313522577E-2,-1.575040817E-2,-1.903676987E-2,4.971037786E-2
7.285572516E0,2.355754375E-2,-1.764726639E-2,-3.593254089E-2,4.644923437E-2
7.290557099E0,3.505384922E-2,-1.939916611E-2,-4.807901382E-2,6.258347674E-2
7.295541734E0,-7.982671261E-3,9.779453278E-3,-5.063295364E-2,5.218291618E-2
7.300526370E0,-3.388887644E-2,1.025009155E-2,-1.518535614E-2,3.852421789E-2
7.305511005E0,-4.060834646E-2,5.899429321E-3,2.478885651E-2,4.794088522E-2
7.310495641E0,-6.644761562E-2,6.265163422E-3,8.824348450E-2,1.106410884E-1
7.315480276E0,-8.034133911E-2,-7.138252258E-4,8.962869644E-2,1.203683660E-1
7.320464859E0,-8.492696285E-2,-3.631687164E-2,8.878469467E-2,1.281180167E-1
7.325449495E0,-8.273845911E-2,-2.889156342E-3,1.118278503E-1,1.391383051E-1
7.330434130E0,-4.752033949E-2,-6.985664368E-4,8.247518539E-2,9.518837569E-2
7.335418766E0,-1.978009939E-2,-9.255409241E-4,6.051397324E-2,6.367142149E-2
7.340403401E0,-6.548523903E-3,-3.433179855E-2,1.489019394E-2,3.799043870E-2
7.345388037E0,2.085942030E-2,1.575040817E-2,-1.617193222E-2,3.073633297E-2
7.350372620E0,1.258230209E-2,-5.774021149E-3,-3.278398514E-2,3.558712306E-2
7.355357255E0,5.198973417E-2,-1.041889191E-2,-2.556896210E-2,5.886643858E-2
7.360341891E0,5.089902878E-2,-5.542278290E-3,-3.261566162E-2,6.070592526E-2
7.365326526E0,5.463999510E-2,-1.017093658E-2,-6.339216232E-2,8.430624686E-2
7.370311162E0,6.083011627E-2,-1.472330093E-2,-6.543493271E-2,9.054727525E-2
7.375295797E0,7.179582119E-2,-2.635526657E-2,-6.033420563E-2,9.741384083E-2
7.380280380E0,5.193108320E-2,-2.213954926E-3,-6.005573273E-2,7.942562579E-2
7.385265016E0,3.934925795E-2,-3.539657593E-2,-8.816242218E-2,1.028294431E-1
7.390249651E0,1.505684853E-2,-2.320528030E-2,-7.322454453E-2,7.827533227E-2
7.395234287E0,2.802014351E-3,-1.811742783E-2,-7.993793488E-2,8.201320569E-2
7.400218922E0,-4.955399036E-2,-8.307933807E-3,-7.708454132E-2,9.201438059E-2
7.405203557E0,-2.559936047E-2,-5.681514740E-3,-7.667732239E-2,8.103714355E-2
7.410188141E0,-3.280228376E-2,-1.486444473E-2,-7.163667679E-2,8.017951733E-2
7.415172776E0,-2.810561657E-2,-4.937171936E-3,-7.142686844E-2,7.691618090E-2
7.420157412E0,-3.783941269E-2,-4.465579987E-3,-5.238008499E-2,6.477218432E-2
7.425142047E0,-4.515451193E-2,8.042335510E-3,-1.467752457E-2,4.815639973E-2
7.430126682E0,-3.116250038E-2,-5.718708038E-3,-8.151531219E-3,3.271471401E-2
7.435111318E0,-2.926951647E-2,-5.115985870E-3,-1.356649399E-2,3.266385869E-2
7.440095901E0,-2.518844604E-2,5.012989044E-3,1.664113998E-2,3.060253933E-2
7.445080537E0,-2.593046427E-2,3.643321991E-2,2.521705627E-2,5.133876135E-2
7.450065172E0,-2.921813726E-2,3.194904327E-2,2.895689011E-2,5.208591360E-2
7.455049807E0,-3.736323118E-2,3.693866730E-2,7.548379898E-2,9.196890830E-2
7.460034443E0,-2.660804987E-2,3.947257996E-2,8.363389969E-2,9.623254160E-2
7.465019078E0,6.526708603E-4,1.812934875E-2,5.856800079E-2,6.131321214E-2
7.470003662E0,1.357126236E-2,1.834917068E-2,6.698274612E-2,7.076411170E-2
7.474988297E0,1.701825857E-2,1.124477386E-2,8.744668961E-2,8.979415119E-2
7.479972932E0,3.726154566E-2,4.061222076E-3,7.228946686E-2,8.142900790E-2
7.484957568E0,2.908527851E-3,6.381988525E-3,8.110857010E-2,8.141123666E-2
7.489942203E0,9.201526642E-3,-3.179216385E-2,7.807731628E-2,8.480257716E-2
7.494926839E0,1.536142826E-2,8.596897125E-3,3.484296799E-2,3.903732235E-2
7.499911422E0,4.305070639E-2,1.773405075E-2,5.379819870E-2,7.114847897E-2
7.504896057E0,2.073687315E-2,2.199029922E-2,2.040910721E-2,3.647084898E-2
7.509880693E0,-1.107418537E-2,7.194042206E-3,-7.959365845E-3,1.541892764E-2
7.514865380E0,-1.892262697E-2,2.588796616E-2,-1.246738434E-2,3.440477111E-2
7.519850016E0,-1.712310314E-2,2.078390121E-2,-4.793834686E-2,5.498414600E-2
7.524834651E0,-5.916893482E-3,1.557350159E-3,-9.035015106E-2,9.055708015E-2
7.529819234E0,1.249903440E-2,-2.452707291E-2,-8.737373352E-2,9.160770970E-2
7.534803870E0,-2.496063709E-3,-2.175426483E-2,-6.556987762E-2,6.912949605E-2
7.539788505E0,-1.974618435E-2,-3.797912598E-2,-7.011175156E-2,8.214611076E-2
7.544773141E0,-1.290917397E-3,-4.677915573E-2,-9.619045258E-2,1.069698978E-1
7.549757776E0,5.157291889E-3,-5.303859711E-2,-8.414411545E-2,9.959880826E-2
7.554742412E0,-2.498030663E-4,-4.495048523E-2,-8.411359787E-2,9.537141013E-2
7.559726995E0,-1.742714643E-2,-4.877805710E-2,-6.747913361E-2,8.506725433E-2
7.564711630E0,-2.017450333E-2,-4.300498962E-2,-2.492380142E-2,5.364359789E-2
7.569696266E0,-1.097875834E-2,-3.255319595E-2,6.818771362E-4,3.436144144E-2
7.574680901E0,5.249977112E-4,-2.455568314E-2,2.606534958E-2,3.581423803E-2
7.579665537E0,7.043421268E-3,-5.226135254E-2,4.884815216E-2,7.188185252E-2
7.584650172E0,-1.502782106E-2,-3.228855133E-2,5.725574493E-2,6.742852720E-2
7.589634755E0,-1.532101631E-2,-3.625774384E-2,3.238630295E-2,5.097283735E-2
7.594619391E0,3.325521946E-3,-3.310060501E-2,-1.748085022E-3,3.331313479E-2
7.599604026E0,9.939134121E-3,-3.000307083E-2,3.333044052E-2,4.593352710E-2
7.604588662E0,1.192283630E-2,-7.951736450E-3,4.678773880E-2,4.893338983E-2
7.609573297E0,-2.709627151E-3,-2.683162689E-3,3.872394562E-2,3.891125037E-2
7.614557932E0,-1.016503572E-2,3.341865540E-2,-1.583099365E-4,3.493078215E-2
7.619542516E0,8.610606194E-3,2.646493912E-2,6.418228149E-3,2.856097327E-2
7.624527151E0,3.446131945E-2,1.472187042E-2,3.681755066E-2,5.253425590E-2
7.629511787E0,4.356843233E-2,4.583549500E-2,3.609514236E-2,7.281456035E-2
