"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.303201250E2,1.199035048E0,-4.257135391E-1,-4.638171673E0,4.809527371E0
1.303251090E2,1.075808644E0,-3.728833199E-1,-4.375505924E0,4.521223098E0
1.303300930E2,8.824185133E-1,-3.232781887E-1,-4.148850918E0,4.253955237E0
1.303350771E2,7.731875181E-1,-3.509681225E-1,-4.005893230E0,4.094896596E0
1.303400610E2,6.917074919E-1,-3.812518120E-1,-3.956090927E0,4.034162568E0
1.303450450E2,6.075057983E-1,-3.468296528E-1,-3.953894615E0,4.015300329E0
1.303500291E2,5.712773204E-1,-3.046922684E-1,-3.939544678E0,3.992393696E0
1.303550131E2,6.310644150E-1,-2.422299385E-1,-3.932374001E0,3.990047985E0
1.303599972E2,6.763556004E-1,-1.902606487E-1,-3.882276535E0,3.945342458E0
1.303649812E2,7.208218575E-1,-1.055822372E-1,-3.715260506E0,3.786012729E0
1.303699652E2,7.902275920E-1,-3.869771957E-2,-3.508037567E0,3.596148597E0
1.303749492E2,8.169894218E-1,5.084776878E-2,-3.282183170E0,3.382718371E0
1.303799333E2,8.623617291E-1,1.172301769E-1,-3.016194344E0,3.139241785E0
1.303849173E2,8.610902429E-1,2.008233070E-1,-2.786643982E0,2.923557950E0
1.303899013E2,8.653750420E-1,3.137595654E-1,-2.600756168E0,2.758849701E0
1.303948854E2,8.510841727E-1,4.584884644E-1,-2.439366817E0,2.623941008E0
1.303998693E2,7.656651735E-1,5.823340416E-1,-2.271321774E0,2.466629014E0
1.304048534E2,6.691917181E-1,6.589777470E-1,-2.101373672E0,2.301703834E0
1.304098374E2,5.569727421E-1,6.885657310E-1,-2.001302719E0,2.188504963E0
1.304148215E2,4.866177440E-1,6.974284649E-1,-1.865708351E0,2.050383121E0
1.304198055E2,3.622351289E-1,7.357325554E-1,-1.699386120E0,1.886910137E0
1.304247896E2,2.241381109E-1,7.031874657E-1,-1.533552647E0,1.701908994E0
1.304297735E2,1.877187490E-1,6.361055374E-1,-1.471114159E0,1.613705503E0
1.304347575E2,1.384935975E-1,5.917954445E-1,-1.318054199E0,1.451436942E0
1.304397416E2,8.371397853E-2,4.866964817E-1,-1.146296501E0,1.248149496E0
1.304447256E2,-5.786418915E-4,4.288601875E-1,-1.044452667E0,1.129071640E0
1.304497097E2,-1.052589417E-1,3.249995708E-1,-8.689117432E-1,9.336550665E-1
1.304546937E2,-1.697402596E-1,2.419981956E-1,-6.962165833E-1,7.563679087E-1
1.304596777E2,-3.228982687E-1,2.205379009E-1,-7.488403320E-1,8.447852393E-1
1.304646617E2,-6.588334441E-1,1.409468651E-1,-5.025730133E-1,8.405398025E-1
1.304696458E2,-9.098542929E-1,-3.984665871E-2,-2.783536911E-1,9.523147420E-1
1.304746298E2,-1.073277712E0,-2.259914875E-1,-1.670284271E-1,1.109457388E0
1.304796138E2,-1.297702432E0,-3.737407923E-1,-2.503967285E-2,1.350681593E0
1.304845979E2,-1.559425831E0,-5.470089912E-1,1.809301376E-1,1.662457059E0
1.304895818E2,-1.767611384E0,-6.565011740E-1,4.889640808E-1,1.947955254E0
1.304945658E2,-1.943716288E0,-7.233642340E-1,9.204387665E-1,2.269029825E0
1.304995499E2,-1.986448288E0,-7.549909353E-1,1.437047005E0,2.565363952E0
1.305045339E2,-1.969599128E0,-6.971983910E-1,2.165736198E0,3.009288886E0
1.305095179E2,-1.870623469E0,-5.654975176E-1,2.974929810E0,3.559385759E0
1.305145020E2,-1.698210001E0,-4.185981750E-1,3.809762001E0,4.192067288E0
1.305194860E2,-1.573784113E0,-1.765377522E-1,4.495803833E0,4.766572575E0
1.305244700E2,-1.203970790E0,-1.185480356E-1,5.162676811E0,5.302530637E0
1.305294540E2,-6.193991899E-1,-1.428456306E-1,5.588006973E0,5.624045000E0
1.305344381E2,-2.716592848E-1,8.873462677E-3,5.760024071E0,5.766433456E0
1.305394221E2,-6.532341242E-3,1.505817175E-1,5.719497681E0,5.721483308E0
1.305444062E2,3.711654246E-1,4.689097404E-2,5.346762657E0,5.359835207E0
1.305493901E2,6.972821951E-1,-1.086214781E-1,4.830924034E0,4.882195009E0
1.305543741E2,9.718694687E-1,-2.948615551E-1,4.516428947E0,4.629212032E0
1.305593582E2,1.233967662E0,-4.627565145E-1,4.400526047E0,4.593631382E0
1.305643423E2,1.454895973E0,-5.114022493E-1,4.540375710E0,4.795129418E0
1.305693263E2,1.608571649E0,-3.888207674E-1,4.885559082E0,5.158233407E0
1.305743103E2,1.521134377E0,-1.447355747E-1,5.558112144E0,5.764322058E0
1.305792943E2,1.268353462E0,2.369631529E-1,6.407279968E0,6.535909166E0
1.305842783E2,9.549119473E-1,5.425786972E-1,7.167585373E0,7.251243242E0
1.305892624E2,5.388634801E-1,6.740955114E-1,7.698176384E0,7.746399050E0
1.305942464E2,1.114022136E-1,7.521010637E-1,7.956377029E0,7.992621716E0
1.305992304E2,-4.643183947E-1,9.977787733E-1,8.095743179E0,8.170202671E0
1.306042145E2,-1.080888748E0,1.131650805E0,8.300792694E0,8.447018017E0
1.306091985E2,-1.374122381E0,1.037701845E0,8.183953285E0,8.363141085E0
1.306141825E2,-1.534921408E0,7.802890539E-1,7.736102104E0,7.925409169E0
1.306191665E2,-1.479296327E0,4.512721300E-1,6.962411880E0,7.132120537E0
1.306241506E2,-1.251178384E0,1.171474457E-1,5.875166893E0,6.008057664E0
1.306291346E2,-1.007198453E0,-5.742835999E-2,4.819195747E0,4.923656608E0
1.306341187E2,-6.408134699E-1,-1.906356812E-1,3.861395836E0,3.918846982E0
1.306391026E2,-1.854686812E-2,-3.647179008E-1,2.826913834E0,2.850404350E0
1.306440866E2,5.691304803E-1,-5.686407685E-1,1.885629654E0,2.050088052E0
1.306490706E2,1.157317042E0,-8.078010678E-1,1.025292397E0,1.744462611E0
1.306540547E2,1.807198524E0,-9.941536188E-1,9.243774414E-2,2.064667688E0
1.306590387E2,2.448082685E0,-1.173200727E0,-7.840471268E-1,2.825639516E0
1.306640228E2,3.076524734E0,-1.323277712E0,-1.626254082E0,3.723005598E0
1.306690067E2,3.634060860E0,-1.415454865E0,-2.401300430E0,4.579973205E0
1.306739908E2,4.064378738E0,-1.375852585E0,-2.978226185E0,5.223215109E0
1.306789748E2,4.335462093E0,-1.284482598E0,-3.367284775E0,5.637795124E0
1.306839589E2,4.434565544E0,-1.136021972E0,-3.439771175E0,5.726075726E0
1.306889429E2,4.432455063E0,-9.665793180E-1,-3.275124073E0,5.595299023E0
1.306939269E2,4.211065292E0,-7.391042709E-1,-2.796926975E0,5.109025986E0
1.306989109E2,3.677481174E0,-4.110035896E-1,-1.885440350E0,4.153032272E0
1.307038949E2,3.010533094E0,-2.349539995E-1,-8.682575226E-1,3.142035013E0
1.307088790E2,2.440193653E0,-3.310656548E-1,-7.504558563E-2,2.463692629E0
1.307138630E2,1.854241490E0,-5.125951767E-1,5.883035660E-1,2.011732190E0
1.307188471E2,1.082483292E0,-6.232520342E-1,1.062461853E0,1.639828761E0
1.307238311E2,3.497622907E-1,-6.524937153E-1,1.395751953E0,1.579938361E0
1.307288150E2,-2.722581625E-1,-7.044988871E-1,1.535923004E0,1.711578997E0
1.307337990E2,-8.252046704E-1,-7.944099307E-1,1.576661110E0,1.948822758E0
1.307387831E2,-1.284584165E0,-8.791014552E-1,1.520487785E0,2.175973104E0
1.307437672E2,-1.556820035E0,-1.006317496E0,1.295765877E0,2.261718977E0
1.307487512E2,-1.590972543E0,-1.103816152E0,8.668317795E-1,2.121556283E0
1.307537352E2,-1.402800560E0,-1.228236318E0,1.047477722E-1,1.867454406E0
1.307587192E2,-1.189589739E0,-1.305828094E0,-6.601247787E-1,1.885755945E0
1.307637032E2,-9.229265451E-1,-1.337253690E0,-1.387378693E0,2.136553410E0
1.307686873E2,-5.766016245E-1,-1.256906629E0,-2.105967522E0,2.519401300E0
1.307736713E2,-2.099845409E-1,-1.123893142E0,-2.691674232E0,2.924438318E0
1.307786553E2,2.808421850E-1,-1.067173839E0,-3.195010662E0,3.380210861E0
1.307836394E2,7.414652109E-1,-1.043481112E0,-3.649667740E0,3.867647618E0
1.307886233E2,1.141969919E0,-1.028418779E0,-4.022391319E0,4.305969392E0
1.307936073E2,1.435772419E0,-9.236736298E-1,-4.320628643E0,4.645691260E0
1.307985914E2,1.717811108E0,-8.033595681E-1,-4.590084553E0,4.966400890E0
1.308035754E2,1.913336754E0,-6.959580183E-1,-4.814203262E0,5.227022876E0
1.308085594E2,2.045845270E0,-5.675787926E-1,-5.029110909E0,5.458899622E0
1.308135435E2,2.150808573E0,-4.779214859E-1,-5.086614609E0,5.543287350E0
1.308185275E2,2.250109434E0,-4.316570759E-1,-5.123323917E0,5.612287257E0
1.308235115E2,2.305992126E0,-3.859299421E-1,-5.110498905E0,5.619941340E0
1.308284955E2,2.295500755E0,-3.195501566E-1,-4.954775810E0,5.470031019E0
1.308334796E2,2.229280949E0,-3.097801208E-1,-4.778141499E0,5.281694184E0
1.308384636E2,2.165740013E0,-2.947481871E-1,-4.625927448E0,5.116298570E0
1.308434477E2,2.069719791E0,-2.794156075E-1,-4.471689224E0,4.935363980E0
1.308484316E2,1.968390465E0,-3.091938496E-1,-4.401498318E0,4.831495555E0
1.308534156E2,1.838307858E0,-3.048104048E-1,-4.324347973E0,4.708744053E0
1.308583997E2,1.717878103E0,-3.303819895E-1,-4.302554131E0,4.644591423E0
1.308633837E2,1.535579443E0,-3.711518049E-1,-4.307394505E0,4.587963089E0
1.308683678E2,1.356167555E0,-3.863281012E-1,-4.240760803E0,4.469059412E0
1.308733518E2,1.251353025E0,-4.165102243E-1,-4.124304771E0,4.330040994E0
1.308783358E2,1.154013395E0,-4.330840111E-1,-4.013098717E0,4.198126962E0
1.308833198E2,1.087796569E0,-3.856801987E-1,-3.847379684E0,4.016762506E0
1.308883039E2,1.049953818E0,-3.246786594E-1,-3.641587734E0,3.803811310E0
1.308932879E2,1.054490805E0,-2.096598148E-1,-3.445994854E0,3.609818365E0
1.308982719E2,1.065012693E0,-1.005086899E-1,-3.193635464E0,3.368035259E0
1.309032560E2,1.086085916E0,5.310750008E-2,-2.920503616E0,3.116367179E0
1.309082399E2,1.055506587E0,1.960577965E-1,-2.715132236E0,2.919670508E0
1.309132239E2,9.372749925E-1,3.163274527E-1,-2.486519337E0,2.676065373E0
1.309182080E2,8.436715007E-1,4.234483242E-1,-2.112680435E0,2.313981138E0
1.309231920E2,7.557787299E-1,5.671283007E-1,-1.739596367E0,1.979654393E0
1.309281761E2,6.193649173E-1,6.988999844E-1,-1.371861458E0,1.659541487E0
1.309331601E2,4.110520184E-1,8.539696932E-1,-9.638242722E-1,1.351734155E0
1.309381441E2,1.216716170E-1,1.026667953E0,-5.703649521E-1,1.180748595E0
1.309431281E2,-1.169489622E-1,1.101438642E0,-2.128505707E-1,1.127896053E0
1.309481122E2,-3.186285496E-1,1.161871910E0,1.399641037E-1,1.212872804E0
1.309530962E2,-4.324306250E-1,1.195554495E0,3.590402603E-1,1.321081642E0
1.309580802E2,-4.936121702E-1,1.212041140E0,5.450944901E-1,1.417682864E0
1.309630642E2,-5.907728672E-1,1.242857218E0,6.574125290E-1,1.525089465E0
1.309680482E2,-6.499347091E-1,1.274021626E0,7.294864655E-1,1.605520704E0
1.309730322E2,-6.498708725E-1,1.313211918E0,7.516775131E-1,1.646777695E0
1.309780163E2,-6.312670112E-1,1.332155466E0,7.694244385E-1,1.662874076E0
1.309830003E2,-5.202783346E-1,1.336704135E0,7.155084610E-1,1.602940999E0
1.309879843E2,-3.749304414E-1,1.263171792E0,6.735353470E-1,1.479805959E0
1.309929684E2,-2.772635221E-1,1.260759830E0,6.289205551E-1,1.435942713E0
1.309979523E2,-2.487416863E-1,1.318159580E0,6.508932114E-1,1.490999355E0
1.310029363E2,-2.510721684E-1,1.375845313E0,7.297143936E-1,1.577488718E0
1.310079204E2,-3.015372157E-1,1.331449986E0,8.603744507E-1,1.613669096E0
1.310129044E2,-3.169425726E-1,1.278330684E0,1.133686066E0,1.737764664E0
1.310178885E2,-3.332642317E-1,1.249619961E0,1.453851700E0,1.945841684E0
1.310228725E2,-4.102212787E-1,1.247381687E0,1.792174339E0,2.221740631E0
1.310278565E2,-5.235818028E-1,1.311781645E0,2.134404182E0,2.559412081E0
1.310328405E2,-6.582224369E-1,1.370734096E0,2.523717880E0,2.946408097E0
1.310378246E2,-7.774123549E-1,1.406839609E0,2.871747017E0,3.290972286E0
1.310428086E2,-8.874572515E-1,1.443329811E0,3.200304985E0,3.621150827E0
1.310477926E2,-1.011708617E0,1.458067179E0,3.476100922E0,3.902920937E0
1.310527766E2,-1.087165713E0,1.417095900E0,3.699373245E0,4.107974256E0
1.310577606E2,-1.134904623E0,1.382573247E0,3.767388344E0,4.170459473E0
1.310627446E2,-1.195926905E0,1.328379631E0,3.747279167E0,4.151738764E0
1.310677287E2,-1.290135622E0,1.192900062E0,3.677270889E0,4.075509989E0
1.310727127E2,-1.461737156E0,1.053588986E0,3.554782867E0,3.985374073E0
1.310776967E2,-1.592823267E0,8.557207584E-1,3.468175888E0,3.911213107E0
1.310826808E2,-1.699657202E0,6.926451921E-1,3.481819153E0,3.935944179E0
1.310876648E2,-1.750403762E0,5.474013090E-1,3.676780701E0,4.108804917E0
1.310926488E2,-1.801548719E0,4.551240206E-1,3.983418465E0,4.395490681E0
1.310976328E2,-1.871049523E0,3.981828690E-1,4.394412994E0,4.792727979E0
1.311026168E2,-1.959850073E0,3.922784328E-1,4.825957298E0,5.223481456E0
1.311076009E2,-2.006030083E0,2.860035896E-1,5.254170418E0,5.631364091E0
1.311125849E2,-2.045676470E0,1.458872557E-1,5.648054123E0,6.008875992E0
1.311175689E2,-2.090157747E0,7.219552994E-3,6.029391289E0,6.381408218E0
1.311225529E2,-2.102055550E0,-1.467400789E-1,6.326618195E0,6.668303230E0
1.311275369E2,-2.100800753E0,-3.065472841E-1,6.556870461E0,6.892016053E0
1.311325210E2,-2.050293922E0,-4.938528538E-1,6.655934334E0,6.982052540E0
1.311375050E2,-1.960431457E0,-5.433057547E-1,6.533219337E0,6.842618472E0
1.311424891E2,-2.025812626E0,-6.035839319E-1,6.557614326E0,6.889886502E0
1.311474730E2,-1.882659435E0,-8.688113689E-1,6.530595779E0,6.851855295E0
1.311524570E2,-1.604846478E0,-1.063883662E0,6.299373627E0,6.587069815E0
1.311574411E2,-1.391281128E0,-1.233904362E0,5.782942772E0,6.074587250E0
1.311624251E2,-1.199763894E0,-1.382339239E0,5.072444916E0,5.392586819E0
1.311674091E2,-1.075808048E0,-1.407503843E0,4.177494049E0,4.537608021E0
1.311723931E2,-1.025716901E0,-1.312896013E0,3.279808044E0,3.678713350E0
1.311773771E2,-9.895940423E-1,-1.224681139E0,2.417387962E0,2.884944509E0
1.311823611E2,-9.581541419E-1,-1.202582836E0,1.738329887E0,2.320787719E0
1.311873452E2,-8.119733930E-1,-1.292201281E0,1.218321800E0,1.952791066E0
1.311923292E2,-6.134836674E-1,-1.402129889E0,6.989593506E-1,1.682520314E0
1.311973133E2,-4.724713564E-1,-1.500935555E0,1.368865967E-1,1.579485569E0
1.312022973E2,-3.504576683E-1,-1.597520590E0,-3.606042862E-1,1.674791946E0
1.312072812E2,-2.596027851E-1,-1.678994060E0,-7.247581482E-1,1.847075806E0
1.312122652E2,-2.618128061E-1,-1.710770130E0,-1.035242081E0,2.016682065E0
1.312172493E2,-2.237876654E-1,-1.744866729E0,-1.254141808E0,2.160442662E0
1.312222333E2,-1.598360538E-1,-1.759768248E0,-1.226075172E0,2.150718991E0
1.312272174E2,-2.340923548E-1,-1.727277637E0,-1.020516396E0,2.019836869E0
1.312322014E2,-3.702092171E-1,-1.658467770E0,-6.299486160E-1,1.812292875E0
1.312371854E2,-5.417375565E-1,-1.469405532E0,-1.495513916E-1,1.573212578E0
1.312421694E2,-7.070891857E-1,-1.282137156E0,3.137483597E-1,1.497427406E0
1.312471535E2,-7.865331173E-1,-1.138910532E0,5.692300797E-1,1.496587595E0
1.312521375E2,-8.662979007E-1,-1.049990654E0,5.433683395E-1,1.465674445E0
1.312571215E2,-9.329044819E-1,-1.063110352E0,3.730077744E-1,1.462753975E0
1.312621055E2,-9.664789438E-1,-1.051138401E0,7.988357544E-2,1.430159038E0
1.312670895E2,-9.758268595E-1,-1.030040860E0,-3.813943863E-1,1.469246035E0
1.312720735E2,-9.630911350E-1,-1.032292366E0,-9.461870193E-1,1.699541685E0
1.312770576E2,-9.219321609E-1,-1.114089966E0,-1.576385975E0,2.139193330E0
1.312820416E2,-8.895928860E-1,-1.176763296E0,-2.133344650E0,2.593705217E0
1.312870256E2,-8.219594955E-1,-1.160068274E0,-2.600611687E0,2.963875327E0
1.312920097E2,-7.393490076E-1,-1.172140121E0,-2.971135616E0,3.278444184E0
1.312969936E2,-5.522097349E-1,-1.124542475E0,-3.302555084E0,3.532194991E0
1.313019776E2,-2.926263809E-1,-1.175203800E0,-3.602192402E0,3.800332126E0
1.313069617E2,-8.156836033E-2,-1.235450387E0,-3.848703861E0,4.042958381E0
1.313119457E2,1.685810089E-1,-1.204561472E0,-4.092576981E0,4.269493440E0
1.313169298E2,2.987012863E-1,-1.173264027E0,-4.367541790E0,4.532239206E0
1.313219138E2,4.276646376E-1,-1.150896788E0,-4.537384510E0,4.700565780E0
1.313268977E2,7.060177326E-1,-1.110640407E0,-4.796195030E0,4.973476643E0
1.313318817E2,8.363646269E-1,-1.051970482E0,-5.022073269E0,5.198785204E0
1.313368658E2,9.179687500E-1,-9.144128561E-1,-5.069498062E0,5.232459087E0
1.313418498E2,9.455125332E-1,-8.202011585E-1,-5.036869526E0,5.190065367E0
1.313468339E2,9.647405744E-1,-7.529734373E-1,-4.926561832E0,5.076288493E0
1.313518179E2,9.239524603E-1,-6.367208958E-1,-4.719270706E0,4.850836799E0
1.313568018E2,8.026624918E-1,-5.441428423E-1,-4.453056812E0,4.557419608E0
1.313617859E2,6.834831238E-1,-4.613711834E-1,-4.175553322E0,4.256202309E0
1.313667699E2,6.107432842E-1,-4.558287859E-1,-3.936733723E0,4.009820401E0
1.313717539E2,5.286126733E-1,-4.700760841E-1,-3.733912468E0,3.800329617E0
1.313767380E2,4.358111024E-1,-4.778259993E-1,-3.593204975E0,3.650941111E0
1.313817220E2,3.550218344E-1,-4.192346334E-1,-3.480906010E0,3.523989902E0
1.313867060E2,2.892327309E-1,-4.283628464E-1,-3.334703445E0,3.374521799E0
1.313916900E2,2.410142422E-1,-4.092562199E-1,-3.228827953E0,3.263572961E0
1.313966741E2,2.365968227E-1,-3.762900829E-1,-3.158459663E0,3.189583002E0
1.314016581E2,2.588596344E-1,-3.175538778E-1,-3.106838703E0,3.133735072E0
1.314066422E2,3.596259952E-1,-3.310885429E-1,-3.028600693E0,3.067796055E0
1.314116262E2,4.847662449E-1,-3.496160507E-1,-2.993386745E0,3.052473407E0
1.314166101E2,5.951858759E-1,-3.277394772E-1,-2.967730999E0,3.044517478E0
1.314215941E2,7.642511725E-1,-2.531344891E-1,-2.920724869E0,3.029651908E0
1.314265782E2,9.531510472E-1,-1.758880615E-1,-2.881219864E0,3.039878523E0
1.314315622E2,1.140293360E0,-1.245779991E-1,-2.775077343E0,3.002805835E0
1.314365463E2,1.292190313E0,-1.156702042E-1,-2.662256718E0,2.961544569E0
1.314415303E2,1.396867752E0,-1.177172661E-1,-2.528491020E0,2.891083484E0
1.314465142E2,1.415852070E0,-7.321929932E-2,-2.378639698E0,2.769101833E0
1.314514983E2,1.433240652E0,-5.406284332E-2,-2.167218208E0,2.598833646E0
1.314564823E2,1.379866481E0,1.146173477E-2,-1.934923172E0,2.376571177E0
1.314614663E2,1.280288696E0,4.421401024E-2,-1.715173244E0,2.140773992E0
1.314664504E2,1.170713305E0,6.305456161E-2,-1.464773178E0,1.876194549E0
1.314714344E2,1.065521121E0,-3.250837326E-2,-1.207675934E0,1.610861017E0
1.314764184E2,1.013099074E0,-5.295896530E-2,-1.030045509E0,1.445741380E0
1.314814024E2,8.437095881E-1,-4.372978210E-2,-8.241271973E-1,1.180230401E0
1.314863864E2,6.746186018E-1,-2.158737183E-2,-5.588731766E-1,8.763078797E-1
1.314913704E2,5.609254837E-1,-3.919339180E-2,-2.821969986E-1,6.291332659E-1
1.314963545E2,4.547206759E-1,-2.969789505E-2,-1.798725128E-2,4.560442953E-1
1.315013385E2,4.016729593E-1,-9.372949600E-2,2.362155914E-1,4.753148328E-1
1.315063225E2,3.487713933E-1,-1.072084904E-1,5.761938095E-1,6.820076622E-1
1.315113065E2,2.930552363E-1,-1.183056831E-1,8.870000839E-1,9.416192198E-1
1.315162905E2,3.302889466E-1,-1.581716537E-1,1.099307060E0,1.158699734E0
1.315212746E2,3.762970567E-1,-1.930663586E-1,1.277750015E0,1.345926891E0
1.315262586E2,4.332497120E-1,-1.773474216E-1,1.460585594E0,1.533775635E0
1.315312426E2,4.769956470E-1,-1.443383694E-1,1.638160706E0,1.712287625E0
1.315362266E2,5.939007998E-1,-1.132421494E-1,1.925363541E0,2.018060135E0
1.315412106E2,7.292252183E-1,-8.426856995E-2,2.109218597E0,2.233310033E0
1.315461947E2,8.597103953E-1,-1.692223549E-2,2.321563721E0,2.475691103E0
1.315511787E2,8.565129638E-1,6.925868988E-2,2.524201393E0,2.666459056E0
1.315561627E2,8.399953842E-1,1.668133736E-1,2.671805382E0,2.805701863E0
1.315611467E2,8.299968839E-1,2.541589737E-1,2.786046028E0,2.918140518E0
1.315661307E2,8.082278967E-1,3.547422886E-1,2.814523697E0,2.949681011E0
1.315711147E2,7.559798956E-1,5.352075100E-1,2.769421577E0,2.920213786E0
1.315760988E2,7.543188334E-1,5.730638504E-1,2.667510033E0,2.830725853E0
1.315810828E2,7.954093814E-1,4.930515289E-1,2.424910545E0,2.599224316E0
1.315860668E2,9.003458619E-1,2.170875072E-1,2.223414421E0,2.408593229E0
1.315910509E2,1.097855091E0,-6.675219536E-2,1.933490753E0,2.224438839E0
1.315960348E2,1.128216624E0,-1.177783012E-1,1.521294594E0,1.897651633E0
1.316010188E2,1.102294326E0,-1.194651127E-1,1.297584534E0,1.706766040E0
1.316060029E2,1.172098398E0,-2.338683605E-1,1.338418961E0,1.794400841E0
1.316109869E2,1.373486280E0,-3.436514139E-1,1.392289162E0,1.985706415E0
1.316159710E2,1.420879006E0,-4.057413340E-1,1.535702705E0,2.131174789E0
1.316209550E2,1.337545633E0,-3.485163450E-1,1.866621017E0,2.322663554E0
1.316259389E2,1.186102748E0,-2.545553446E-1,2.308576584E0,2.607904139E0
1.316309229E2,9.889057875E-1,-2.094222307E-1,2.878694534E0,3.051012053E0
1.316359069E2,7.804735899E-1,-1.954948902E-1,3.443299294E0,3.536052503E0
1.316408910E2,4.924404621E-1,-3.073815107E-1,3.945365906E0,3.987843168E0
1.316458750E2,1.567977667E-1,-5.219463110E-1,4.315852165E0,4.350125677E0
1.316508590E2,-2.283448577E-1,-7.535437346E-1,4.564634323E0,4.632046636E0
1.316558430E2,-6.529680490E-1,-9.212191105E-1,4.782870293E0,4.914352466E0
1.316608270E2,-1.020910740E0,-1.111530542E0,4.934782982E0,5.160411027E0
1.316658111E2,-1.283718586E0,-1.358165145E0,4.965497017E0,5.305535467E0
1.316707951E2,-1.381503582E0,-1.574906349E0,4.956491470E0,5.381049140E0
1.316757791E2,-1.333508492E0,-1.780763268E0,4.907767296E0,5.388463839E0
1.316807631E2,-1.111247182E0,-2.123826504E0,4.694893837E0,5.271388570E0
1.316857471E2,-7.486026287E-1,-2.454646349E0,4.360927582E0,5.059978653E0
1.316907311E2,-2.867934704E-1,-2.640536547E0,3.927292824E0,4.741129894E0
1.316957152E2,1.779998243E-1,-2.774120092E0,3.465688705E0,4.442794664E0
1.317006992E2,6.117161512E-1,-2.801996231E0,3.054893494E0,4.190197345E0
1.317056833E2,1.008699775E0,-2.821539640E0,2.644366264E0,3.996402647E0
1.317106673E2,1.480338454E0,-2.896085739E0,2.197887421E0,3.925483876E0
1.317156512E2,1.870339155E0,-2.943283558E0,1.822937965E0,3.934995487E0
1.317206352E2,2.139910460E0,-2.890533924E0,1.576649666E0,3.926859726E0
1.317256193E2,2.377560616E0,-2.792353392E0,1.394153595E0,3.923480112E0
1.317306033E2,2.463878393E0,-2.579581976E0,1.426180840E0,3.841735505E0
1.317355874E2,2.344980478E0,-2.296261787E0,1.581809998E0,3.643332885E0
1.317405714E2,2.106341839E0,-1.968013048E0,1.801506042E0,3.399290414E0
1.317455553E2,1.857490897E0,-1.692487717E0,1.982776642E0,3.200967091E0
1.317505393E2,1.593093634E0,-1.513983607E0,2.063794136E0,3.014853218E0
1.317555234E2,1.304613709E0,-1.435573936E0,1.934801102E0,2.739770932E0
1.317605074E2,9.952262640E-1,-1.307055473E0,1.727778435E0,2.384132473E0
1.317654915E2,7.086156011E-1,-1.119404078E0,1.438127518E0,1.955354780E0
1.317704755E2,4.685420990E-1,-9.253600240E-1,9.917669296E-1,1.435069516E0
1.317754594E2,3.007986546E-1,-7.914233208E-1,3.839950562E-1,9.296681700E-1
1.317804435E2,2.518771887E-1,-6.808468699E-1,-2.583818436E-1,7.705554851E-1
1.317854275E2,3.083159328E-1,-5.691450834E-1,-8.397731781E-1,1.060284788E0
1.317904115E2,4.664676189E-1,-4.440059662E-1,-1.391475677E0,1.533276850E0
1.317953956E2,6.651295424E-1,-3.004235029E-1,-1.846650124E0,1.985640518E0
1.318003796E2,7.975106239E-1,-1.359616518E-1,-2.231838226E0,2.373944109E0
1.318053636E2,8.796286583E-1,2.276146412E-2,-2.499293804E0,2.649666806E0
1.318103476E2,1.066434503E0,7.758641243E-2,-2.713803768E0,2.916853286E0
1.318153316E2,1.216346502E0,1.434195042E-1,-2.920911312E0,3.167300248E0
1.318203156E2,1.310079575E0,2.726463079E-1,-3.079936981E0,3.358073303E0
1.318252997E2,1.443392515E0,3.217475414E-1,-3.198145866E0,3.523498321E0
1.318302837E2,1.551983118E0,3.246313334E-1,-3.349789143E0,3.706092875E0
1.318352677E2,1.593501925E0,3.843042850E-1,-3.537182331E0,3.898537805E0
1.318402517E2,1.630691528E0,3.908847570E-1,-3.628701210E0,3.997426450E0
1.318452358E2,1.616194963E0,3.874557018E-1,-3.669879436E0,4.028675112E0
1.318502198E2,1.558249950E0,3.787994385E-1,-3.737269878E0,4.066794569E0
1.318552038E2,1.452932954E0,3.457057476E-1,-3.790102005E0,4.073745186E0
1.318601878E2,1.343963861E0,3.145685196E-1,-3.847505093E0,4.087601699E0
1.318651718E2,1.217255831E0,2.519284487E-1,-3.919033051E0,4.111447404E0
1.318701558E2,1.134900808E0,1.580708027E-1,-3.964048386E0,4.126338065E0
1.318751399E2,1.051639318E0,1.099042892E-1,-4.025686741E0,4.162232327E0
1.318801239E2,9.361551404E-1,8.597469330E-2,-4.008262634E0,4.117031387E0
1.318851079E2,8.309086561E-1,3.589916229E-2,-3.909506321E0,3.996991071E0
1.318900919E2,7.405444384E-1,3.819942474E-2,-3.815577984E0,3.886965476E0
1.318950759E2,6.244130731E-1,4.249751568E-2,-3.733633041E0,3.785724952E0
1.319000599E2,5.296543241E-1,1.080310345E-2,-3.613510609E0,3.652137638E0
1.319050439E2,4.201849103E-1,4.603111744E-2,-3.522259235E0,3.547532148E0
1.319100279E2,3.749330044E-1,7.630515099E-2,-3.407206059E0,3.428622225E0
1.319150119E2,3.601635695E-1,1.160314083E-1,-3.199016571E0,3.221317759E0
1.319199960E2,3.834390342E-1,1.815963984E-1,-3.031699657E0,3.061242486E0
1.319249800E2,3.879265189E-1,2.152044773E-1,-2.835721493E0,2.870211897E0
